hid,puid,forename,middlenm,last_name,names,province,district,sector,cellule,village,month,year,age,HoH,marstat,marstatdesc,relationship,sex,telephone,lat,long,full_loc,Eaid,Dsid
70,JIV434857017,,,NDAYISABA,  NDAYISABA,EAST,NYAGATARE,KATABAGEMU,BAYIGABURIRE,BYIMANA,5,1989,33,ELISE KAYUMBA,,,1,M,5626106443,-1.483933212,30.30246892,RWANDA NYAGATARE KATABAGEMU BAYIGABURIRE BYIMANA,BAYIGABURIREBYIMANA,NYAGATAREKATABAGEMU
72,JM4821886805,KAMPIRE,,TUSHABE,KAMPIRE  TUSHABE,SOUTH,MUHANGA,KIBANGU,GISHARU,KIREHE,8,,21,BLAISE NORBERT UWIMBABAZI,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,6,F,,-1.895304981,29.68630457,RWANDA MUHANGA KIBANGU GISHARU KIREHE,GISHARUKIREHE,MUHANGAKIBANGU
72,JPO658620972,BLAISE,NORBERT,UWIMBABAZI,BLAISE NORBERT UWIMBABAZI,SOUTH,MUHANGA,KIBANGU,GISHARU,KIREHE,,,69,BLAISE NORBERT UWIMBABAZI,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,7,M,,-1.895304981,29.68630457,RWANDA MUHANGA KIBANGU GISHARU KIREHE,GISHARUKIREHE,MUHANGAKIBANGU
72,JS4658817586,VALENTIN,IZERE,NZITONDA,VALENTIN IZERE NZITONDA,SOUTH,MUHANGA,KIBANGU,GISHARU,KIREHE,,,28,BLAISE NORBERT UWIMBABAZI,3,LIVE IN A POLYGAMOUS UNION,8,M,,-1.895304981,29.68630457,RWANDA MUHANGA KIBANGU GISHARU KIREHE,GISHARUKIREHE,MUHANGAKIBANGU
73,JTT962657046,DOEIA,,BYUKUSENGE,DOEIA  BYUKUSENGE,KIGALI,KICUKIRO,KAGARAMA,RUKATSA,INSHUTI,10,1966,56,PHILEMON JACQUELINE,5,SEPARATED,12,F,,-1.992901858,30.10076202,RWANDA KICUKIRO KAGARAMA RUKATSA INSHUTI,RUKATSAINSHUTI,KICUKIROKAGARAMA
73,JUH259934355,PHILEMON,,JACQUELINE,PHILEMON  JACQUELINE,KIGALI,KICUKIRO,KAGARAMA,RUKATSA,INSHUTI,6,1930,92,PHILEMON JACQUELINE,,,5,M,,-1.992901858,30.10076202,RWANDA KICUKIRO KAGARAMA RUKATSA INSHUTI,RUKATSAINSHUTI,KICUKIROKAGARAMA
74,JXI728588434,ELISE,,BYIRINGIRO,ELISE  BYIRINGIRO,EAST,KIREHE,KIGARAMA,CYANYA,NYARUTOVU,,1955,67,ELISE BYIRINGIRO,7,WIDOWED,12,F,5888939028,-1.649137641,29.77805609,RWANDA KIREHE KIGARAMA CYANYA NYARUTOVU,CYANYANYARUTOVU,KIREHEKIGARAMA
74,K2H320227370,ZACHARIE,,MUSONI,ZACHARIE  MUSONI,EAST,KIREHE,KIGARAMA,CYANYA,NYARUTOVU,2,1982,40,ELISE BYIRINGIRO,4,DIVORCED,8,M,5888939028,-1.649137641,29.77805609,RWANDA KIREHE KIGARAMA CYANYA NYARUTOVU,CYANYANYARUTOVU,KIREHEKIGARAMA
74,K5C187864918,SCOTT,,BUKURU,SCOTT  BUKURU,EAST,KIREHE,KIGARAMA,CYANYA,NYARUTOVU,5,2003,20,ELISE BYIRINGIRO,3,LIVE IN A POLYGAMOUS UNION,1,M,5888939028,-1.649137641,29.77805609,RWANDA KIREHE KIGARAMA CYANYA NYARUTOVU,CYANYANYARUTOVU,KIREHEKIGARAMA
74,K5K033123975,JEAN,SAUVEUR,TUMWINE,JEAN SAUVEUR TUMWINE,EAST,KIREHE,KIGARAMA,CYANYA,NYARUTOVU,,1983,39,ELISE BYIRINGIRO,4,DIVORCED,6,M,5888939028,-1.649137641,29.77805609,RWANDA KIREHE KIGARAMA CYANYA NYARUTOVU,CYANYANYARUTOVU,KIREHEKIGARAMA
74,KBT282488899,CLAUDE,,JANE,CLAUDE  JANE,EAST,KIREHE,KIGARAMA,CYANYA,NYARUTOVU,3,1974,48,ELISE BYIRINGIRO,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,,M,5888939028,-1.649137641,29.77805609,RWANDA KIREHE KIGARAMA CYANYA NYARUTOVU,CYANYANYARUTOVU,KIREHEKIGARAMA
75,KF2672837580,MOSS,,GASANA,MOSS  GASANA,NORTH,GAKENKE,RUSHASHI,RAZI,KIRWA,9,2016,6,AARON HABIYAMBERE,6,NEVER MARRIED,6,M,9184871405,-1.751162713,29.87364577,RWANDA GAKENKE RUSHASHI RAZI KIRWA,RAZIKIRWA,GAKENKERUSHASHI
75,KGD704063597,FRED,,CELESTIN,FRED  CELESTIN,NORTH,GAKENKE,RUSHASHI,RAZI,KIRWA,8,2021,1,AARON HABIYAMBERE,6,NEVER MARRIED,5,M,9184871405,-1.751162713,29.87364577,RWANDA GAKENKE RUSHASHI RAZI KIRWA,RAZIKIRWA,GAKENKERUSHASHI
75,KGH692701556,DEMI,,HABIYAMBERE,DEMI  HABIYAMBERE,NORTH,GAKENKE,RUSHASHI,RAZI,KIRWA,11,,46,AARON HABIYAMBERE,7,WIDOWED,8,M,9184871405,-1.751162713,29.87371195,RWANDA GAKENKE RUSHASHI RAZI KIRWA,RAZIKIRWA,GAKENKERUSHASHI
75,KIX193088081,MIMI,UWU,,MIMI UWU ,NORTH,GAKENKE,RUSHASHI,RAZI,KIRWA,,1995,29,AARON HABIYAMBERE,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,7,F,9184871405,-1.751162713,29.87371195,RWANDA GAKENKE RUSHASHI RAZI KIRWA,RAZIKIRWA,GAKENKERUSHASHI
76,KNS762303726,FELIX,RUTAGAND,KAYITARE,FELIX RUTAGAND KAYITARE,WEST,NYABIHU,JOMBA,GASIZA,ISANGANO,,1981,41,MABEL UMUGWANEZA,,,9,M,,-1.706666819,29.59114359,RWANDA NYABIHU JOMBA GASIZA ISANGANO,GASIZAISANGANO,NYABIHUJOMBA
76,KOL001395611,MABEL,,UMUGWANEZA,MABEL  UMUGWANEZA,WEST,NYABIHU,JOMBA,GASIZA,ISANGANO,,1936,86,MABEL UMUGWANEZA,5,SEPARATED,10,F,,-1.707203022,29.59112213,RWANDA NYABIHU JOMBA GASIZA ISANGANO,GASIZAISANGANO,NYABIHUJOMBA
76,KOL001395611,MABEL,,UMUGWANEZA,MABEL  UMUGWANEZA,SOUTH,NYARUGURU,BUSANZE,KIRARANGOMBE,GITWE,1,,86,MABEL UMUGWANEZA,5,SEPARATED,10,F,,-2.060430422,29.91706434,RWANDA NYARUGURU BUSANZE KIRARANGOMBE GITWE,KIRARANGOMBEGITWE,NYARUGURUBUSANZE
77,KQV952312039,MUZIRANENGE,,TUYISHIME,MUZIRANENGE  TUYISHIME,EAST,BUGESERA,KAMABUYE,KAMPEKA,MASANGANO,11,1962,60,AIME NGARAMBE,3,LIVE IN A POLYGAMOUS UNION,5,F,1276488515,-2.369777425,30.12599428,RWANDA BUGESERA KAMABUYE KAMPEKA MASANGANO,KAMPEKAMASANGANO,BUGESERAKAMABUYE
77,KRI322430617,MUHIRE,,EUGNE,MUHIRE  EUGNE,EAST,BUGESERA,KAMABUYE,KAMPEKA,MASANGANO,10,,16,AIME NGARAMBE,6,NEVER MARRIED,7,M,1276488515,-2.369777425,30.12599428,RWANDA BUGESERA KAMABUYE KAMPEKA MASANGANO,KAMPEKAMASANGANO,BUGESERAKAMABUYE
77,KSX669993360,AIME,,NGARAMBE,AIME  NGARAMBE,EAST,BUGESERA,KAMABUYE,KAMPEKA,MASANGANO,5,1954,68,AIME NGARAMBE,,,10,M,1276488515,-2.369777425,30.12599428,RWANDA BUGESERA KAMABUYE KAMPEKA MASANGANO,KAMPEKAMASANGANO,BUGESERAKAMABUYE
78,KTM105832843,NGABO,,,NGABO  ,NORTH,BURERA,BUTARO,MUHOTORA,GAHUNGE,,1924,98,NGABO MUHIRE,4,DIVORCED,4,M,1793305885,-1.404542878,29.84082536,RWANDA BURERA BUTARO MUHOTORA GAHUNGE,MUHOTORAGAHUNGE,BURERABUTARO
78,KVZ405590670,BOGARDE,,EDISON,BOGARDE  EDISON,NORTH,BURERA,BUTARO,MUHOTORA,GAHUNGE,2,1978,30,NGABO MUHIRE,4,DIVORCED,,M,1793305885,-1.404542878,29.84082536,RWANDA BURERA BUTARO MUHOTORA GAHUNGE,MUHOTORAGAHUNGE,BURERABUTARO
78,KXL858550721,KELLY,,UWITONZE,KELLY  UWITONZE,NORTH,BURERA,BUTARO,MUHOTORA,GAHUNGE,,1930,93,NGABO MUHIRE,3,LIVE IN A POLYGAMOUS UNION,6,F,1793305885,-1.404339092,29.84094338,RWANDA BURERA BUTARO MUHOTORA GAHUNGE,MUHOTORAGAHUNGE,BURERABUTARO
78,KYL603918914,KIDD,,FAUSTIN,KIDD  FAUSTIN,NORTH,BURERA,BUTARO,MUHOTORA,GAHUNGE,4,1999,23,NGABO MUHIRE,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,1,M,1793305885,-1.404339092,29.84094338,RWANDA BURERA BUTARO MUHOTORA GAHUNGE,MUHOTORAGAHUNGE,BURERABUTARO
78,KYO458025324,FID?LE,,,FID?LE  ,NORTH,BURERA,BUTARO,MUHOTORA,GAHUNGE,,1989,33,NGABO MUHIRE,6,NEVER MARRIED,6,M,1793305885,-1.404339092,29.84094338,RWANDA BURERA BUTARO MUHOTORA GAHUNGE,MUHOTORAGAHUNGE,BURERABUTARO
79,KZK499931214,KAMI,,HABARUREMA,KAMI  HABARUREMA,EAST,BUGESERA,MAREBA,RANGO,MATINZA,6,2016,26,KAMI HABARUREMA,,,13,M,,-2.098258379,30.11938735,RWANDA BUGESERA MAREBA RANGO MATINZA,RANGOMATINZA,BUGESERAMAREBA
79,KZP823470529,DESIRE,,NSENGIMANA,DESIRE  NSENGIMANA,EAST,BUGESERA,MAREBA,RANGO,MATINZA,3,2002,20,KAMI HABARUREMA,7,WIDOWED,5,M,,-2.098258379,30.11938735,RWANDA BUGESERA MAREBA RANGO MATINZA,RANGOMATINZA,BUGESERAMAREBA
80,L2P264503829,FREDDY,,BYIRINGIRO,FREDDY  BYIRINGIRO,SOUTH,KAMONYI,MUSAMBIRA,KIVUMU,NYERENGA,9,1936,86,MAZIMPAKA NSHIMIYIMANA,7,WIDOWED,12,M,,-2.048266854,29.80636391,RWANDA KAMONYI MUSAMBIRA KIVUMU NYERENGA,KIVUMUNYERENGA,KAMONYIMUSAMBIRA
80,L5I787303275,INGRID,MARY,UWERA,INGRID MARY UWERA,SOUTH,KAMONYI,MUSAMBIRA,KIVUMU,NYERENGA,12,2014,11,MAZIMPAKA NSHIMIYIMANA,6,NEVER MARRIED,,F,,-2.048266854,29.80636391,RWANDA KAMONYI MUSAMBIRA KIVUMU NYERENGA,KIVUMUNYERENGA,KAMONYIMUSAMBIRA
80,L7L180141364,WELLARS,,MUREKATETE,WELLARS  MUREKATETE,SOUTH,KAMONYI,MUSAMBIRA,KIVUMU,NYERENGA,10,1937,85,MAZIMPAKA NSHIMIYIMANA,7,WIDOWED,12,M,,-2.048266854,29.80636391,RWANDA KAMONYI MUSAMBIRA KIVUMU NYERENGA,KIVUMUNYERENGA,KAMONYIMUSAMBIRA
80,LA3042843485,MAZIMPAKA,,NSHIMIYIMANA,MAZIMPAKA  NSHIMIYIMANA,SOUTH,KAMONYI,MUSAMBIRA,KIVUMU,NYERENGA,,1998,95,MAZIMPAKA NSHIMIYIMANA,3,LIVE IN A POLYGAMOUS UNION,10,M,,-2.048266854,29.80636391,RWANDA KAMONYI MUSAMBIRA KIVUMU NYERENGA,KIVUMUNYERENGA,KAMONYIMUSAMBIRA
80,LA3042843485,MAZIMPAKA,,NSHIMIYIMANA,MAZIMPAKA  NSHIMIYIMANA,WEST,KARONGI,GISHYITA,MUSASA,GASHARU,6,1927,95,MAZIMPAKA NSHIMIYIMANA,3,LIVE IN A POLYGAMOUS UNION,10,M,,-2.114502929,29.38708047,RWANDA KARONGI GISHYITA MUSASA GASHARU,MUSASAGASHARU,KARONGIGISHYITA
81,LAU559592007,GIL,,BAGUMA,GIL  BAGUMA,WEST,KARONGI,GITESI,KANUNGA,NYAGISOZI,12,1987,35,HILAIRE HONORE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,3,M,9938339474,-2.115682297,29.3893979,RWANDA KARONGI GITESI KANUNGA NYAGISOZI,KANUNGANYAGISOZI,KARONGIGITESI
81,LCB341833411,HILAIRE,,HONORE,HILAIRE  HONORE,WEST,KARONGI,GITESI,KANUNGA,NYAGISOZI,1,1955,84,HILAIRE HONORE,4,DIVORCED,8,M,9938339474,-2.115682297,29.3893979,RWANDA KARONGI GITESI KANUNGA NYAGISOZI,KANUNGANYAGISOZI,KARONGIGITESI
81,LIT698458532,SIBOYINTORE,,,SIBOYINTORE  ,WEST,KARONGI,GITESI,KANUNGA,NYAGISOZI,3,1973,50,HILAIRE HONORE,,,5,M,9938339474,-2.115682297,29.3893979,RWANDA KARONGI GITESI KANUNGA NYAGISOZI,KANUNGANYAGISOZI,KARONGIGITESI
82,LJZ199528360,BABY,,UMUTESI,BABY  UMUTESI,NORTH,GICUMBI,RUVUNE,RUHONDO,KIRWA,9,1977,45,LUKE MBARUSHIMANA,4,DIVORCED,11,F,7205425166,-1.624613123,30.16839194,RWANDA GICUMBI RUVUNE RUHONDO KIRWA,RUHONDOKIRWA,GICUMBIRUVUNE
82,LN4096767069,LUKE,,MBARUSHIMANA,LUKE  MBARUSHIMANA,NORTH,GICUMBI,RUVUNE,RUHONDO,KIRWA,,,76,LUKE MBARUSHIMANA,3,LIVE IN A POLYGAMOUS UNION,5,M,7205425166,-1.624613123,30.16839194,RWANDA GICUMBI RUVUNE RUHONDO KIRWA,RUHONDOKIRWA,GICUMBIRUVUNE
82,LQA130550953,JADO,,SIKUBWABO,JADO  SIKUBWABO,NORTH,GICUMBI,RUVUNE,RUHONDO,KIRWA,,1989,39,LUKE MBARUSHIMANA,7,WIDOWED,,M,7205425166,-1.624613123,30.16839194,RWANDA GICUMBI RUVUNE RUHONDO KIRWA,RUHONDOKIRWA,GICUMBIRUVUNE
82,LSB588111042,NYIRIBAKWE,JEAN,UMUGWANEZA,NYIRIBAKWE JEAN UMUGWANEZA,NORTH,GICUMBI,RUVUNE,RUHONDO,KIRWA,2,2019,4,LUKE MBARUSHIMANA,6,NEVER MARRIED,3,M,7205425166,-1.624613123,30.16839194,RWANDA GICUMBI RUVUNE RUHONDO KIRWA,RUHONDOKIRWA,GICUMBIRUVUNE
82,LTE700133022,ANNET,,GATETE,ANNET  GATETE,NORTH,GICUMBI,RUVUNE,RUHONDO,KIRWA,2,1977,45,LUKE MBARUSHIMANA,6,NEVER MARRIED,12,F,7205425166,-1.624613123,30.16839194,RWANDA GICUMBI RUVUNE RUHONDO KIRWA,RUHONDOKIRWA,GICUMBIRUVUNE
83,LTO728045878,,,INNOCENT,  INNOCENT,SOUTH,MUHANGA,MUHANGA,NYAMIRAMA,KANTONGANIYE,8,2016,71,GATETE FELIX,4,DIVORCED,11,F,6856315736,-1.894066935,29.75505349,RWANDA MUHANGA MUHANGA NYAMIRAMA KANTONGANIYE,NYAMIRAMAKANTONGANIYE,MUHANGAMUHANGA
83,LWD019803584,DIDO,,MODESTE,DIDO  MODESTE,KIGALI,GASABO,JABANA,AKAMATAMU,NYAGASOZI,5,1964,58,GATETE FELIX,4,DIVORCED,8,M,6856315736,-1.834081735,30.1476453,RWANDA GASABO JABANA AKAMATAMU NYAGASOZI,AKAMATAMUNYAGASOZI,GASABOJABANA
83,LWD019803584,DIDO,,MODESTE,DIDO  MODESTE,SOUTH,MUHANGA,MUHANGA,NYAMIRAMA,KANTONGANIYE,,1964,58,GATETE FELIX,4,DIVORCED,8,M,6856315736,-1.894066935,29.75505349,RWANDA MUHANGA MUHANGA NYAMIRAMA KANTONGANIYE,NYAMIRAMAKANTONGANIYE,MUHANGAMUHANGA
83,LX3864046250,UWIMBABBAZI,,NGABO,UWIMBABBAZI  NGABO,SOUTH,MUHANGA,MUHANGA,NYAMIRAMA,KANTONGANIYE,6,1960,62,GATETE FELIX,6,NEVER MARRIED,12,F,6856315736,-1.894066935,29.75505349,RWANDA MUHANGA MUHANGA NYAMIRAMA KANTONGANIYE,NYAMIRAMAKANTONGANIYE,MUHANGAMUHANGA
83,LZV115428353,GATETE,,FELIX,GATETE  FELIX,SOUTH,MUHANGA,MUHANGA,NYAMIRAMA,KANTONGANIYE,5,,76,GATETE FELIX,7,WIDOWED,1,M,6856315736,-1.894066935,29.75505349,RWANDA MUHANGA MUHANGA NYAMIRAMA KANTONGANIYE,NYAMIRAMAKANTONGANIYE,MUHANGAMUHANGA
84,M3R831043194,JULIUS,,SHYAKA,JULIUS  SHYAKA,EAST,GATSIBO,GITOKI,MPONDWA,TSIMA,1,1954,68,NANA EMMANUEL,,,4,M,,-1.641553807,30.32068785,RWANDA GATSIBO GITOKI MPONDWA TSIMA,MPONDWATSIMA,GATSIBOGITOKI
84,M74105267787,BERNARD,,ALICE,BERNARD  ALICE,EAST,GATSIBO,GITOKI,MPONDWA,TSIMA,11,1928,49,NANA EMMANUEL,5,SEPARATED,2,M,,-1.641553807,30.32068785,RWANDA GATSIBO GITOKI MPONDWA TSIMA,MPONDWATSIMA,GATSIBOGITOKI
84,MB8582198679,NANA,,EMMANUEL,NANA  EMMANUEL,EAST,GATSIBO,GITOKI,MPONDWA,TSIMA,12,1938,86,NANA EMMANUEL,3,LIVE IN A POLYGAMOUS UNION,13,F,,-1.641553807,30.32068785,RWANDA GATSIBO GITOKI MPONDWA TSIMA,MPONDWATSIMA,GATSIBOGITOKI
85,MFQ520947986,MUNYENTWALI,,UWERA,MUNYENTWALI  UWERA,WEST,RUTSIRO,MUSASA,GABIRO,RUGARAMBIRO,8,1972,50,AIMABLE HAKIZIMANA,7,WIDOWED,,M,6513939129,-1.926520922,29.38019211,RWANDA RUTSIRO MUSASA GABIRO RUGARAMBIRO,GABIRORUGARAMBIRO,RUTSIROMUSASA
85,MH3205928921,JEAN,LOUIS,NDAYAMBAJE,JEAN LOUIS NDAYAMBAJE,WEST,RUTSIRO,MUSASA,GABIRO,RUGARAMBIRO,,1959,70,AIMABLE HAKIZIMANA,4,DIVORCED,1,M,6513939129,-1.926520922,29.38019211,RWANDA RUTSIRO MUSASA GABIRO RUGARAMBIRO,GABIRORUGARAMBIRO,RUTSIROMUSASA
85,MI0893335011,AIMABLE,,HAKIZIMANA,AIMABLE  HAKIZIMANA,WEST,RUTSIRO,MUSASA,GABIRO,RUGARAMBIRO,4,1932,90,AIMABLE HAKIZIMANA,7,WIDOWED,2,F,6513939129,-1.926520922,29.38019211,RWANDA RUTSIRO MUSASA GABIRO RUGARAMBIRO,GABIRORUGARAMBIRO,RUTSIROMUSASA
86,MIB404275757,ELISHA,,NDAYIZEYE,ELISHA  NDAYIZEYE,KIGALI,KICUKIRO,KANOMBE,BUSANZA,NYARUGUGU,,1980,42,JEAN DE ALEX,,,,,,-2.007161782,30.14296661,RWANDA KICUKIRO KANOMBE BUSANZA NYARUGUGU,BUSANZANYARUGUGU,KICUKIROKANOMBE
86,MID389542082,ROD,,KABERA,ROD  KABERA,KIGALI,KICUKIRO,KANOMBE,BUSANZA,NYARUGUGU,7,1943,79,JEAN DE ALEX,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,4,M,,-2.007161782,30.14296661,RWANDA KICUKIRO KANOMBE BUSANZA NYARUGUGU,BUSANZANYARUGUGU,KICUKIROKANOMBE
86,MIQ721925284,IYAKAREMYE,,MURENZI,IYAKAREMYE  MURENZI,KIGALI,KICUKIRO,KANOMBE,BUSANZA,NYARUGUGU,1,1968,54,JEAN DE ALEX,4,DIVORCED,4,M,,-2.007161782,30.14296661,RWANDA KICUKIRO KANOMBE BUSANZA NYARUGUGU,BUSANZANYARUGUGU,KICUKIROKANOMBE
86,MIW791637036,JEAN,DE,ALEX,JEAN DE ALEX,KIGALI,KICUKIRO,KANOMBE,BUSANZA,NYARUGUGU,1,1925,97,JEAN DE ALEX,7,WIDOWED,5,M,,-2.007161782,30.14296661,RWANDA KICUKIRO KANOMBE BUSANZA NYARUGUGU,BUSANZANYARUGUGU,KICUKIROKANOMBE
86,MJ6361146971,NADINE,,MANZI,NADINE  MANZI,KIGALI,KICUKIRO,KANOMBE,BUSANZA,NYARUGUGU,5,1985,37,JEAN DE ALEX,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,5,F,,-2.007161782,30.14296661,RWANDA KICUKIRO KANOMBE BUSANZA NYARUGUGU,BUSANZANYARUGUGU,KICUKIROKANOMBE
87,MJD783795472,LEONARD,,,LEONARD  ,WEST,KARONGI,MURAMBI,MUHORORO,NYAKABUYE,2,1963,59,MAURICE KAMALI,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,6,M,9015539671,-2.151327347,29.52959892,RWANDA KARONGI MURAMBI MUHORORO NYAKABUYE,MUHORORONYAKABUYE,KARONGIMURAMBI
87,MKF308342586,DOMINIQUE,,JACQUES,DOMINIQUE  JACQUES,WEST,KARONGI,MURAMBI,MUHORORO,NYAKABUYE,1,,10,MAURICE KAMALI,6,NEVER MARRIED,6,M,9015539671,-2.151327347,29.52959892,RWANDA KARONGI MURAMBI MUHORORO NYAKABUYE,MUHORORONYAKABUYE,KARONGIMURAMBI
87,MLM119473003,MAURICE,,KAMALI,MAURICE  KAMALI,WEST,KARONGI,MURAMBI,MUHORORO,NYAKABUYE,2,1938,84,MAURICE KAMALI,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,3,M,9015539671,-2.151327347,29.52959892,RWANDA KARONGI MURAMBI MUHORORO NYAKABUYE,MUHORORONYAKABUYE,KARONGIMURAMBI
87,MQR297660507,LIONEL,,NDIKUMANA,LIONEL  NDIKUMANA,WEST,KARONGI,MURAMBI,MUHORORO,NYAKABUYE,10,1959,64,MAURICE KAMALI,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,,M,9015539671,-2.151327347,29.52959892,RWANDA KARONGI MURAMBI MUHORORO NYAKABUYE,MUHORORONYAKABUYE,KARONGIMURAMBI
88,MT1307294450,HEBRON,,,HEBRON  ,SOUTH,NYANZA,CYABAKAMYI,KADAHO,KABERE,9,1986,36,REGIS AMANI,7,WIDOWED,13,M,,-2.294363198,29.65059104,RWANDA NYANZA CYABAKAMYI KADAHO KABERE,KADAHOKABERE,NYANZACYABAKAMYI
88,MVO006683483,NDATABAYE,ALEXIS,MURUNGI,NDATABAYE ALEXIS MURUNGI,SOUTH,NYANZA,CYABAKAMYI,KADAHO,KABERE,8,2002,22,REGIS AMANI,4,DIVORCED,4,M,,-2.294363198,29.65059104,RWANDA NYANZA CYABAKAMYI KADAHO KABERE,KADAHOKABERE,NYANZACYABAKAMYI
88,MVO006683483,NDATABAYE,ALEXIS,MURUNGI,NDATABAYE ALEXIS MURUNGI,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,,2002,20,REGIS AMANI,4,DIVORCED,4,M,,-2.189214519,29.90127415,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
88,MZA689090204,REGIS,,AMANI,REGIS  AMANI,SOUTH,NYANZA,CYABAKAMYI,KADAHO,KABERE,1,1962,60,REGIS AMANI,,,1,M,,-2.294363198,29.65059104,RWANDA NYANZA CYABAKAMYI KADAHO KABERE,KADAHOKABERE,NYANZACYABAKAMYI
89,N1A340193511,IMMACULEE,,NTAKIRUTIMANA,IMMACULEE  NTAKIRUTIMANA,NORTH,BURERA,RUGENGABARI,NYANAMO,KABUYENGE,9,2010,12,NISAINTHE THEODORE SIBOMANA,,,1,F,3593934022,-1.454859385,29.88332561,RWANDA BURERA RUGENGABARI NYANAMO KABUYENGE,NYANAMOKABUYENGE,BURERARUGENGABARI
89,N1A340193511,,,NTAKIRUTIMANA,  NTAKIRUTIMANA,NORTH,MUSANZE,CYUVE,BUKINANYANA,MWIDAGADURO,,2010,12,NISAINTHE THEODORE SIBOMANA,6,NEVER MARRIED,1,F,3593934022,-1.49188858,29.66387514,RWANDA MUSANZE CYUVE BUKINANYANA MWIDAGADURO,BUKINANYANAMWIDAGADURO,MUSANZECYUVE
89,N1C374064943,ANNUTE,,MBABAZI,ANNUTE  MBABAZI,NORTH,MUSANZE,CYUVE,BUKINANYANA,MWIDAGADURO,6,1972,50,NISAINTHE THEODORE SIBOMANA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,F,3593934022,-1.49188858,29.66387514,RWANDA MUSANZE CYUVE BUKINANYANA MWIDAGADURO,BUKINANYANAMWIDAGADURO,MUSANZECYUVE
89,N6M123045352,NISAINTHE,THEODORE,SIBOMANA,NISAINTHE THEODORE SIBOMANA,NORTH,MUSANZE,CYUVE,BUKINANYANA,MWIDAGADURO,1,1944,78,NISAINTHE THEODORE SIBOMANA,3,LIVE IN A POLYGAMOUS UNION,9,M,3593934022,-1.49188858,29.66387514,RWANDA MUSANZE CYUVE BUKINANYANA MWIDAGADURO,BUKINANYANAMWIDAGADURO,MUSANZECYUVE
89,NAA350868031,EUGENE,,MUSABYIMANA,EUGENE  MUSABYIMANA,SOUTH,GISAGARA,GISHUBI,GABIRO,NYUNDO,7,2014,8,NISAINTHE THEODORE SIBOMANA,6,NEVER MARRIED,,M,5892109008,-2.58111956,29.85051633,RWANDA GISAGARA GISHUBI GABIRO NYUNDO,GABIRONYUNDO,GISAGARAGISHUBI
89,NAA350868031,EUGENE,,MUSABYIMANA,EUGENE  MUSABYIMANA,NORTH,MUSANZE,CYUVE,BUKINANYANA,MWIDAGADURO,7,,8,NISAINTHE THEODORE SIBOMANA,6,NEVER MARRIED,10,M,3593934022,-1.49188858,29.66387514,RWANDA MUSANZE CYUVE BUKINANYANA MWIDAGADURO,BUKINANYANAMWIDAGADURO,MUSANZECYUVE
90,NBQ986625305,,,ANGE,  ANGE,WEST,RUSIZI,GIHUNDWE,KAMATITA,KAMANYENGA,2,1993,93,ARMAND ANGE,4,DIVORCED,11,M,3142499563,-2.448179989,28.90773296,RWANDA RUSIZI GIHUNDWE KAMATITA KAMANYENGA,KAMATITAKAMANYENGA,RUSIZIGIHUNDWE
90,NBW566009370,ETIENNE,,SHEMA,ETIENNE  SHEMA,WEST,RUSIZI,GIHUNDWE,KAMATITA,KAMANYENGA,,2018,4,ARMAND ANGE,6,NEVER MARRIED,11,M,3142499563,-2.448179989,28.90773296,RWANDA RUSIZI GIHUNDWE KAMATITA KAMANYENGA,KAMATITAKAMANYENGA,RUSIZIGIHUNDWE
90,ND2599463256,TUYISHIMIRE,,HABINEZA,TUYISHIMIRE  HABINEZA,WEST,RUSIZI,GIHUNDWE,KAMATITA,KAMANYENGA,12,,19,ARMAND ANGE,5,SEPARATED,,M,3142499563,-2.448179989,28.90773296,RWANDA RUSIZI GIHUNDWE KAMATITA KAMANYENGA,KAMATITAKAMANYENGA,RUSIZIGIHUNDWE
91,NEB928709065,RAISSA,,TWAHIRWA,RAISSA  TWAHIRWA,NORTH,MUSANZE,GACACA,KABIRIZI,RUNGU,1,1948,77,PROTAIS SIMBI,4,DIVORCED,13,F,4588441647,-1.497694843,29.67671126,RWANDA MUSANZE GACACA KABIRIZI RUNGU,KABIRIZIRUNGU,MUSANZEGACACA
91,NEU596185690,PROTAIS,,SIMBI,PROTAIS  SIMBI,NORTH,MUSANZE,GACACA,KABIRIZI,RUNGU,11,1940,82,PROTAIS SIMBI,3,LIVE IN A POLYGAMOUS UNION,5,M,4588441647,-1.497694843,29.67671126,RWANDA MUSANZE GACACA KABIRIZI RUNGU,KABIRIZIRUNGU,MUSANZEGACACA
